Tata Open,Tata High,Tata Low,Tata Close,Tata Adj Close,Tata Volume,Daily Return %,MA_10,MA_30,Volatility_10
1983,2019.400024,1971,2010.849976,1827.01416,3270615,0.204299736,1813.953467,1755.678833,11.4268905
1984,1990,1968.300049,1982.400024,1801.165161,1610576,-1.414822039,1812.872241,1759.149593,12.12485943
1966,1991,1959.849976,1968.25,1788.309204,5268901,-0.71375781,1810.918836,1763.843921,14.38751068
1997,1997,1942.550049,1960.550049,1781.312744,4035441,-0.391233238,1808.91543,1767.417656,17.02209235
1889,1989,1882.5,1983.900024,1802.52832,5313249,1.191007928,1805.926221,1770.30542,14.93215032
1854,1897.900024,1835.349976,1890.25,1717.439697,3344839,-4.720515182,1795.954565,1770.405359,31.1200797
1819,1860,1784.5,1846.099976,1677.326172,4333177,-2.335658426,1784.170313,1768.968294,48.76192301
1820,1847.599976,1809.949951,1812.550049,1646.843384,3194219,-1.817344087,1767.575159,1766.383386,63.84430014
1871,1871.050049,1798.550049,1812,1646.343628,3840461,-0.030346298,1751.157166,1764.419352,72.14327242
1902,1902,1874.199951,1878.25,1706.536743,1190182,3.656169586,1739.481921,1763.76215,68.52956085
1899,1907.349976,1864.300049,1902.449951,1728.524536,1740628,1.288445332,1729.632959,1763.130693,61.24165002
1889,1899.800049,1870.25,1886.599976,1714.123413,1829729,-0.83314542,1720.928784,1762.640051,55.89764531
1864,1899,1857.599976,1872.849976,1701.630493,1829123,-0.728822668,1712.260913,1762.028272,50.77390397
1925,1929.900024,1870,1880.650024,1708.717407,2422318,0.416477845,1705.001379,1761.561865,44.62099243
1915,1939,1903,1934.949951,1758.053345,1418432,2.887308211,1700.553882,1762.349304,34.99920833
1908.5,1946.099976,1908.5,1914.849976,1739.790771,2552008,-1.038795214,1702.788989,1763.126143,36.86152303
1961,1961.949951,1905,1909.199951,1734.657349,2570479,-0.295059733,1708.522107,1762.84447,36.91957902
1940,1949,1937,1942.150024,1764.594849,144530,1.725845166,1720.297253,1764.248218,33.69939767
1894,1937.5,1891,1932.699951,1756.009277,1398710,-0.48654636,1731.263818,1763.601619,23.15263146
1910,1927.349976,1884.75,1890.849976,1717.984985,1713366,-2.165381043,1732.408643,1761.251436,22.05093102
1934.199951,1954.599976,1905,1913.449951,1738.518799,1818635,1.195226628,1733.408069,1758.998165,22.08179549
1943.650024,1944.349976,1901.300049,1935.75,1758.780029,2769759,1.165430596,1737.87373,1757.224919,22.26324402
1900,1943.900024,1875.449951,1938.150024,1760.960815,2769190,0.123994244,1743.806763,1755.66217,19.23047586
1867,1909.400024,1845,1894.800049,1721.573975,2404883,-2.2366676,1745.092419,1753.003076,16.91418093
1808.699951,1877.949951,1784.349976,1871,1699.949585,2609483,-1.256082533,1739.282043,1748.587382,21.36219626
1853.900024,1853.900024,1791.099976,1799.099976,1634.622925,2285970,-3.842858669,1728.765259,1742.502938,39.37615683
1844,1876.900024,1825.050049,1853,1683.595215,2507233,2.995938039,1723.659045,1738.783822,41.76550613
1852.050049,1874,1811.099976,1848.5,1679.506714,2735913,-0.242843468,1715.150232,1734.340881,41.16215467
1888,1898,1837,1843.650024,1675.100098,2752811,-0.262375611,1707.059314,1729.826766,40.17853066
1914,1916,1886.949951,1903,1725.389648,1778496,3.002181784,1707.79978,1726.563448,40.4694355
1929,1929,1870.050049,1913.199951,1734.637939,3428776,0.536011736,1707.411694,1723.484241,40.15954215
1970,1989,1920,1929.400024,1749.325684,2779207,0.846732605,1706.46626,1721.756258,38.90763662
1958,1971.900024,1935,1962.300049,1779.155273,2815425,1.705204998,1708.285706,1721.451127,42.03856689
1940,1955.550049,1920,1949.5,1767.549805,2638151,-0.652302145,1712.883289,1720.992362,45.98242132
1978,1978,1903,1918.300049,1739.261841,9373289,-1.600405483,1716.814514,1718.88348,46.43208855
1985,2013,1941,1979.949951,1795.158081,4700256,3.213790971,1732.86803,1721.474093,42.43760533
2100,2105.949951,2029,2043.599976,1852.867554,2749573,3.214729311,1749.795264,1727.325472,53.03595863
2080.350098,2107.649902,2053.199951,2091.800049,1896.56897,1867130,2.35858283,1771.501489,1735.649658,64.29597751
2102.649902,2122.199951,2048.149902,2077.550049,1883.648926,2010154,-0.681232489,1792.356372,1743.559835,63.36868528
2050,2120,2020.900024,2102.649902,1906.405884,3417624,1.208131605,1810.457996,1750.22214,67.81213733
2156.600098,2156.649902,2056.350098,2064.800049,1872.088989,4762419,-1.800083355,1824.203101,1755.007621,64.58998283
2250.300049,2255,2155.600098,2162.850098,1960.987549,3902322,4.748628966,1845.369287,1763.236426,71.62407742
2190.899902,2275.949951,2190.350098,2255.550049,2045.036743,3772208,4.286064643,1871.957434,1774.683301,91.03331369
2178,2190,2158.850098,2183.699951,1979.891235,2904371,-3.185542178,1893.191577,1783.722428,88.7089134
2141.899902,2209.699951,2135.800049,2188.850098,1984.561279,3311802,0.235873765,1917.721521,1791.272693,74.13225355
2187,2199,2135.100098,2142.149902,1942.21936,1970951,-2.133565713,1932.427649,1798.020313,60.43910108
2204.899902,2211.899902,2153.800049,2183.199951,1979.438599,2868778,1.916325198,1945.084753,1806.179688,54.9284001
2115,2210.5,2098.149902,2198.449951,1993.264771,3032226,0.698489562,1954.754334,1813.802018,53.94100409
2077,2121,2050.149902,2103.149902,1906.859253,4508530,-4.334874085,1957.075366,1818.830351,50.9583437
2071.899902,2089,2066.850098,2077.899902,1883.966064,1301268,-1.200570465,1954.831384,1824.363053,53.84957879
2073,2078.800049,2057.600098,2070.75,1877.483398,1456507,-0.34409675,1955.370825,1828.995207,52.94807862
2070,2077.800049,2054.550049,2074.149902,1880.566162,1033857,0.164196605,1947.328686,1833.054744,57.87814916
2044,2071.550049,2018.150024,2065.399902,1872.632935,3642038,-0.421853119,1930.088306,1836.777148,50.78189201
2052.350098,2068.899902,2040,2043.949951,1853.184692,2307661,-1.038550729,1917.417651,1841.164172,52.74423002
2089,2089,2042.199951,2046.25,1855.270142,3679745,0.112533306,1904.488538,1846.341524,50.2438615
2084.399902,2093.399902,2074.25,2080.75,1886.550171,1530539,1.686009401,1898.921619,1854.739099,48.65784708
2079.300049,2084,2065.399902,2079.850098,1885.734375,1312182,-0.043242741,1889.551196,1861.477071,39.61080922
2075,2081.5,2060.300049,2075.300049,1881.608887,2238097,-0.218773548,1878.385608,1868.21381,15.56711963
2100,2107.25,2075.050049,2079.25,1885.190186,1681106,0.190331743,1876.218701,1875.216813,12.33610732
2059.800049,2104.75,2056.949951,2098.899902,1903.006348,4420803,0.945059132,1878.12273,1881.13737,14.87323862
2084.800049,2090,2048.399902,2052.899902,1861.299561,1439711,-2.191626268,1876.504346,1885.359424,15.80203096
2082.300049,2092,2074,2078.399902,1884.419189,2504554,1.242122895,1876.889649,1889.862541,15.95827703
2068,2085,2065.5,2082.399902,1888.046143,2408020,0.192470657,1878.430969,1893.492236,16.24325676
2072.5,2076.600098,2045.599976,2072,1878.616577,1525867,-0.499435145,1880.974158,1897.194462,13.63236492
2055,2072,2052,2069.199951,1876.078003,1987983,-0.135129969,1883.054944,1901.755001,10.50159539
2043,2059,2035,2050.899902,1859.486084,1532702,-0.884393878,1880.348535,1903.899268,12.74789578
2035.099976,2046,2031,2043,1852.323364,1570533,-0.385198903,1877.007434,1903.881128,15.3019716
2022.800049,2038,2020.300049,2035.099976,1845.160767,3046791,-0.386681782,1873.362622,1902.167521,18.15838745
2010.150024,2024,2004,2017.650024,1829.339478,1376866,-0.857447724,1867.777551,1900.357206,22.24549671
2024,2024,2003.699951,2009.949951,1822.35791,1587032,-0.381644199,1859.712708,1897.555607,22.66965121
2013.849976,2021.900024,2004,2012.75,1824.896973,1213731,0.139328448,1856.072449,1895.98254,25.17123624
2000.300049,2020.050049,1995,2008.5,1821.043213,2152065,-0.211176853,1849.734851,1891.317729,25.21943354
1992,2024.599976,1982.400024,2003.550049,1816.555298,3311765,-0.246447474,1842.585767,1883.701681,23.20491335
1997.800049,2004.25,1990,2000.150024,1813.472778,3559575,-0.169690403,1836.071387,1878.154399,21.00578596
1980.949951,1996.5,1972.050049,1993.099976,1807.080688,2784105,-0.352477858,1829.171655,1872.238379,17.43258674
1980,1980.800049,1966,1974.349976,1790.080811,2060297,-0.940737019,1822.231128,1867.167094,17.83403754
1972,1978.300049,1962,1974,1789.763184,1315062,-0.017743724,1815.97511,1860.84458,17.06107708
1978.199951,1979.150024,1960.5,1967.349976,1783.734009,1353521,-0.336869987,1809.832434,1853.860221,16.43196249
1997,1998.949951,1972.25,1975.550049,1791.168701,1532249,0.41680497,1806.015357,1850.00387,15.81909493
1956.5,1982.050049,1956.5,1979.449951,1794.704468,1505131,0.197399999,1803.250012,1847.028483,15.04282678
1980,1985,1945,1948.400024,1766.552734,1509287,-1.568599984,1797.415588,1843.330794,16.91243475
1949.949951,1981.550049,1949.800049,1976.5,1792.030029,2425180,1.442204046,1794.51427,1840.37959,14.76044701
1942,1947,1928,1940.199951,1759.117676,2204803,-1.836596065,1788.770508,1836.595748,16.32326585
1943,1954.699951,1931.550049,1944.599976,1763.107178,1579251,0.226789944,1783.733948,1833.593164,15.6090289
1960.849976,1964.650024,1940.300049,1943.75,1762.336548,2033977,-0.04370863,1779.259534,1830.495378,14.55010761
1974.949951,1985,1955.099976,1964.699951,1781.331421,3503036,1.077823247,1778.384595,1826.988086,14.08264565
2001.900024,2002,1968.400024,1981.5,1796.563354,1535492,0.855086977,1779.064612,1824.015719,14.83711165
2015,2015,1984.150024,1999,1812.430054,2038423,0.883169523,1781.934216,1821.709758,18.2280678
2001,2009.949951,1986,2005.650024,1818.459351,2086201,0.332663707,1784.663281,1819.485396,21.51147989
1984.900024,2000,1984,1996.599976,1810.253906,1934995,-0.451230598,1786.218225,1816.393648,22.83897751
2002.099976,2010.449951,1970,1981.400024,1796.472534,1746318,-0.761294974,1789.210205,1814.232747,21.91769937
2005,2011.699951,1993.050049,2000.25,1813.563477,2013869,0.951361219,1791.36355,1811.87089,23.24323418
1989,2009,1981,2002.150024,1815.285767,3315492,0.094967175,1796.980359,1809.445545,21.28959594
1990,1996,1977.449951,1989.199951,1799.917969,2582159,-0.846577342,1800.661438,1806.822258,17.65394444
1975,1997.900024,1974,1981.099976,1792.588379,4148185,-0.407218002,1803.686621,1804.03927,12.06379128
1984,1990.900024,1960.5,1971.349976,1783.766602,6921701,-0.49212508,1803.930139,1801.515287,11.57715528
1900,1998,1894.150024,1979.900024,1791.502686,22903802,0.433693735,1803.424073,1799.487931,12.03645275
1898,1898.900024,1870.75,1875.099976,1696.675293,5303302,-5.293176155,1791.848596,1794.538416,35.39956608
1924,1924.400024,1876.5,1883,1703.823364,6151747,0.421298703,1780.384998,1790.354545,43.46688629
1882.849976,1921,1881.650024,1912.949951,1730.923584,3713781,1.590553374,1772.451966,1787.306734,44.63342245
1873,1887.5,1862.099976,1880.300049,1701.380371,2472571,-1.706788981,1762.942749,1783.189514,48.87536699
1879.900024,1879.900024,1857.150024,1866.150024,1688.57666,2700614,-0.752548414,1750.444068,1778.773962,50.4478831
1859.949951,1879.900024,1857.050049,1874.050049,1695.725342,3242233,0.42335549,1738.488025,1774.746297,47.45187455
1852,1857.800049,1841.099976,1851.349976,1675.185181,2650290,-1.211290561,1726.014746,1770.136711,45.8777467
1844.900024,1867.400024,1842.300049,1847.75,1671.927734,3506276,-0.19445295,1713.948682,1765.631612,42.13782408
1865,1871,1826.300049,1842.699951,1667.35791,4888125,-0.273326646,1702.307813,1761.540849,36.39509371
1860,1885.150024,1851.25,1858,1681.202271,4081208,0.830317289,1691.277771,1757.922152,18.84004567
1823,1861,1821,1852,1675.773071,4679712,-0.322935562,1689.187549,1754.323454,19.32786726
1811.900024,1822.349976,1806,1819.25,1646.139526,2083217,-1.76835071,1683.419165,1749.489148,22.7749393
1827,1827,1799.550049,1809.800049,1637.588745,2949458,-0.519444486,1674.085681,1744.251957,20.11328775
1832,1832,1817.599976,1819.349976,1646.230103,2910659,0.527687921,1668.570654,1740.241203,19.34389661
1832,1836.300049,1818.599976,1822.449951,1649.034912,3107695,0.170377701,1664.61648,1735.474699,18.83474037
1822.150024,1839,1821,1824.5,1650.889893,3245034,0.112488886,1660.132935,1731.867106,15.67858804
1867.949951,1867.949951,1822.150024,1829,1654.96167,4674987,0.246641343,1658.110584,1728.262256,14.80103571
1800,1847.099976,1788.599976,1840.050049,1664.960449,9183574,0.604169823,1657.413855,1725.016386,14.23137623
1830,1832.300049,1784,1787.550049,1617.455933,3819998,-2.85319186,1652.423657,1719.55387,18.47376276
1816,1831.650024,1798,1824.099976,1650.527832,5370983,2.044686246,1649.356213,1714.686019,15.46613728
1757,1785,1753,1781,1611.529175,4608875,-2.362799115,1642.931824,1707.989323,16.57682208
1747.099976,1763,1743,1749.699951,1583.207642,2179378,-1.757432223,1636.638635,1700.147599,25.01947155
1735,1757.300049,1735,1747.099976,1580.854736,2582138,-0.148616387,1630.965235,1692.50096,30.59199524
1725,1749,1723.800049,1735.550049,1570.404053,2414762,-0.661078008,1623.38263,1684.965344,35.40639155
1723,1734.900024,1715.199951,1725.75,1561.536133,2236512,-0.564690341,1614.632752,1676.564433,38.9926759
1744,1751.900024,1711.150024,1721.599976,1557.78125,2449568,-0.240460846,1605.321887,1667.980949,40.46184754
1745,1749,1712.599976,1744.25,1578.276123,1681483,1.31564512,1597.653333,1660.592887,37.13900014
1754,1757.5,1716.300049,1732.449951,1567.598755,1603856,-0.676520911,1587.917163,1653.093233,29.51242253
1734,1759.050049,1726.099976,1741.050049,1575.380493,5049371,0.496411341,1583.709619,1646.14703,27.78177394
1754.525024,1766.5,1741.25,1757.050049,1576.737915,3779106,0.086164708,1576.330628,1638.988204,14.8543992
1764.949951,1772,1744,1761.75,1580.955566,3525312,0.267492204,1573.273267,1635.13088,8.659332364
1808.25,1808.25,1743,1751.025024,1571.331421,3716798,-0.608754933,1572.085645,1630.714482,7.92906622
1812.5,1837.400024,1786.275024,1792.900024,1608.908813,3769772,2.391436428,1574.891052,1626.647323,14.00863412
1755,1807.5,1751.175049,1801.849976,1616.940186,2962316,0.499181367,1579.544666,1623.83265,19.14161201
1762.5,1772.5,1740.5,1747.550049,1568.213013,1507298,-3.013542085,1580.212354,1619.820528,18.55098927
1779,1787.474976,1746.849976,1754.449951,1574.404907,1857416,0.39483756,1581.874719,1615.776514,16.99735358
1764.349976,1796,1759.025024,1778.375,1595.874512,3446178,1.363664767,1583.634558,1613.132825,17.4873422
1740.400024,1758.849976,1729,1751.025024,1571.331421,1874996,-1.537908577,1584.007825,1609.779614,17.14348323
1756.474976,1766.574951,1738,1745.900024,1566.732056,2968048,-0.29270496,1583.142981,1606.425419,17.83141093
1739.974976,1754.5,1737.625,1746.949951,1567.674194,1648450,0.060133958,1582.236609,1602.64115,18.41399329
1725,1747.900024,1716.849976,1741.199951,1562.514648,1952890,-0.329121065,1580.392517,1598.865869,19.45074767
1728.5,1735.5,1705.400024,1716.775024,1540.596191,2433894,-1.402768097,1577.318994,1595.347758,23.12325173
1727.099976,1742.5,1721.25,1728.474976,1551.095337,2627876,0.681498894,1571.537647,1592.464644,21.51920762
1751.474976,1755.574951,1720.099976,1725.625,1548.537476,3858678,-0.164906756,1564.697376,1589.208224,15.51848663
1720.099976,1747.375,1720.099976,1744.650024,1565.610352,2615050,1.102516165,1564.437109,1586.427405,15.47473669
1717.349976,1743.25,1698.349976,1720.599976,1544.028687,2992820,-1.378482518,1561.399487,1582.865365,16.26202981
1745,1745,1705.449951,1710.474976,1534.942505,3484426,-0.588472357,1555.306287,1578.864726,12.99682085
1746,1748.5,1735,1740.375,1561.774292,2347244,1.748064629,1554.350574,1575.425187,12.00070582
1754.900024,1763,1735.199951,1740.925049,1562.2677,3761550,0.031592785,1553.904138,1573.585579,11.56402083
1765.25,1766.099976,1735.650024,1749.875,1570.299438,3158046,0.514107665,1554.166663,1570.9113,11.93520203
1725.974976,1774.5,1718.800049,1766.050049,1584.814453,3458558,0.924346952,1556.396643,1570.020809,15.28220277
1762.5,1772,1710,1725.974976,1548.851807,4501330,-2.269202299,1557.222205,1568.875614,14.53870787
1733.5,1780,1733.5,1769.625,1588.022461,12135034,2.529012383,1560.914917,1569.114539,17.24697162
1692.5,1741.5,1682.525024,1735.125,1557.063354,8196574,-1.949538357,1561.767505,1568.669849,16.77129393
1705,1721.574951,1671.25,1692.824951,1519.103638,8314336,-2.437904399,1557.116834,1567.255432,21.39739684
1712,1778.949951,1694.775024,1704.324951,1529.423828,15185910,0.679360495,1555.656348,1566.310185,22.8398047
1625,1711.175049,1620,1701.224976,1526.641479,18465662,-0.181921384,1554.826245,1564.58903,23.8066721
1589.949951,1608.599976,1582.875,1595.574951,1431.833374,4820952,-6.210240342,1541.832153,1560.063517,45.32760438
1583,1596.724976,1572.925049,1579.550049,1417.453369,2433066,-1.004307153,1527.35072,1554.79928,59.11070293
1593.824951,1597.474976,1573.599976,1583.300049,1420.818726,3301724,0.237422766,1512.402649,1549.601973,65.58853379
1558,1599.974976,1555.375,1593.824951,1430.263428,6270274,0.664736594,1496.947546,1544.578902,64.83438918
1575,1620.400024,1566.050049,1576.650024,1414.850952,8179118,-1.077597015,1483.547461,1539.362887,66.73468015
1505,1575,1503.974976,1569.625,1408.546997,6114360,-0.44555612,1465.599915,1532.684159,59.22701855
1475.300049,1512.5,1472.800049,1507.074951,1352.415894,3124416,-3.985035865,1445.135169,1523.866683,59.46760181
1462.849976,1478.625,1462.849976,1468.800049,1318.068726,1184532,-2.539689762,1425.031677,1515.52854,65.37125067
1469.849976,1481.75,1457.5,1461.949951,1311.921753,1235866,-0.466362101,1403.28147,1506.779102,62.91618968
1477,1480,1463.275024,1475.150024,1323.767212,1129018,0.902908956,1382.994043,1497.708858,50.12767124
1463.275024,1481.875,1460.175049,1478.974976,1327.199585,1809424,0.259288262,1372.530664,1489.57113,49.7191771
1464.724976,1467,1446,1455.449951,1306.088623,2841820,-1.590639587,1361.39419,1480.883016,50.99482971
1446.050049,1464.949951,1446.050049,1455.625,1306.24585,1937290,0.012038004,1349.936902,1472.168738,48.99163574
1420,1457,1420,1454.824951,1305.527588,1662988,-0.054986739,1337.463318,1463.602503,41.5873335
1417.949951,1437.5,1412.5,1424.574951,1278.381836,6865654,-2.079293632,1323.816406,1454.862024,35.28447947
1412.5,1431.5,1411.525024,1423.849976,1277.731567,2494574,-0.050866571,1310.734863,1445.749898,22.20666114
1409.5,1413.699951,1390.775024,1408.5,1263.956909,2964210,-1.078055701,1301.888965,1436.263879,21.36089806
1401,1417.050049,1399.025024,1409.074951,1264.4729,3654122,0.040823464,1296.529382,1426.225964,23.46988065
1429.974976,1437.974976,1411.275024,1415.675049,1270.395264,2326094,0.468366226,1292.376733,1417.10485,24.108873
1436.25,1442.150024,1425,1428.375,1281.79248,3907678,0.897139365,1288.17926,1408.666516,21.55513931
1410,1436.599976,1409.5,1432.425049,1285.426758,4024984,0.283530919,1284.001978,1399.454932,16.64034551
1414.5,1424,1410,1415.5,1270.238403,3489940,-1.18158074,1280.416956,1389.720622,15.14816504
1434.400024,1436,1402.5,1412.849976,1267.860352,7197482,-0.187212967,1276.578406,1379.639319,12.50952522
1447.5,1451.275024,1427.800049,1434.849976,1287.602783,2348906,1.557145546,1274.785925,1369.732263,8.561839533
1446.474976,1461.525024,1437.525024,1443.449951,1295.32019,3668668,0.599362404,1276.479761,1361.281209,10.74854274
1462.449951,1469.849976,1436,1443.400024,1295.275391,88067154,-0.003458527,1278.234143,1351.522974,12.29593729
1521.5,1541.949951,1517.75,1526.074951,1369.46582,2091340,5.727772605,1288.785034,1345.269723,30.49021175
1502.5,1531.599976,1488.599976,1517.050049,1361.367554,1872436,-0.591344879,1298.4745,1340.011853,36.67448711
